number	Freq.	Unicode	Text	syllables	QN	English
3158	9999999.00		發問	2	phát vấn	conversational, by asking and questioning, maieutic
3159	9999999.00		發節	2	phát tiết	to appear, to display, to show up
3160	9999999.00		發音	2	phát âm	pronunciation
3163	9999999.00		成此	2	thành thử	therefore, so, hence
3168	9999999.00		彈爭	2	đàn tranh	vietnamese zither
3170	9999999.00		翁老	2	ông lão	old gentleman
3171	9999999.00		𢢲老	2	đẹp lão	hale, hale and hearty
3172	9999999.00		鄉老	2	hương lão	village elders
3173	9999999.00		老婆	2	lão bà	old lady
3174	9999999.00		老教	2	lão giáo	Taoism
3178	9999999.00		戰船	2	chiến thuyền	warship, war vessel
3182	9999999.00		分𢺺	2	phân chia	to divide
3185	9999999.00		佛組	2	phật tổ	Gautama Buddha
3186	9999999.00		組合	2	tổ hợp	combination, cooperation
3187	9999999.00		改組	2	cải tổ	to reorganize
3193	9999999.00		粓糝	2	cơm tấm	broken rice with meat and vegetables (dish)
3194	9999999.00		粓黰	2	cơm đen	opium (colloquial)
3197	9999999.00		地域	2	địa vực	territory
3202	9999999.00		香料	2	hương liệu	spice, condiment
3203	9999999.00		定料	2	định liệu	to make arrangements for
3204	9999999.00		藥料	2	dược liệu	drug; medicine
3210	9999999.00		合金	2	hợp kim	alloy
3211	9999999.00		聯合	2	liên hợp	union, association; to link, to join; to conjugate
3212	9999999.00		組合	2	tổ hợp	combination, cooperation
3213	9999999.00		合邦	2	hợp bang	confederation
3214	9999999.00		合營	2	hợp doanh	to share a venture, to joint-venture, to cooperate
3215	9999999.00		合分	2	hợp phần	constituent, component
3220	9999999.00		銅鉑	2	đồng bạc	piastre; silver dollar
3221	9999999.00		紙鉑	2	giấy bạc	banknote, paper money
3227	9999999.00		記者	2	ký giả	reporter, journalist, pressman
3229	9999999.00		瓶水	2	bình thuỷ	thermos bottle
3230	9999999.00		𣋀水	2	sao thuỷ	Mercury (planet)
3231	9999999.00		湖水	2	hồ thuỷ	pale blue
3232	9999999.00		下水	2	hạ thuỷ	to launch (a ship)
3235	9999999.00		鄉俗	2	hương tục	village custom
3236	9999999.00		𠸜俗	2	tên tục	birth name
3237	9999999.00		世俗	2	thế tục	profane, secular, mundane
3238	9999999.00		俗語	2	tục ngữ	proverb, common saying
3240	9999999.00		爸媽	2	ba má	parents, father and mother
3242	9999999.00		楛𣘃	2	gỗ cây	rough timber
3244	9999999.00		交行	2	giao hàng	to deliver goods
3245	9999999.00		搬交	2	bàn giao	to transfer, to hand over
3246	9999999.00		外交	2	ngoài giao	diplomacy
3248	9999999.00		𣈖畑	2	bóng đèn	light bulb
3249	9999999.00		畑電	2	đèn điện	electric light; electric lamp
3256	9999999.00		民舉	2	dân cử	elective, people-elected
3257	9999999.00		試舉	2	thi cử	examination
3259	9999999.00		主筆	2	chủ bút	chief editor, editor-in-chief
3260	9999999.00		下筆	2	hạ bút	set pen to paper
3265	9999999.00		領事	2	lãnh sự	consul
3266	9999999.00		總領事	3	tổng lãnh sự	consul general
3272	9999999.00		作家	2	tác gia	author
3274	9999999.00		軍馬	2	quân mã	troops; knight (in chess)
3275	9999999.00		下馬	2	hạ mã	to dismount from a horse
3276	9999999.00		馬力	2	mã lực	horsepower
3282	9999999.00		𥄬迷	2	ngủ mê	to dream, to sleep deeply, to be  dead to the world
3283	9999999.00		𦣰迷	2	nằm mê	to dream, to have a dream (while sleeping)
3287	9999999.00		氣勢	2	khí thế	momentum, impetus
3288	9999999.00		壓力空氣	4	áp lực không khí	atmospheric pressure
3289	9999999.00		輕氣	2	khinh khí	hydrogen
3293	9999999.00		師長	2	sư trưởng	master, mastermind; military division commander
3295	9999999.00		輪𠰘	2	luôn miệng	to talk incessantly
3296	9999999.00		𨷑𠰘	2	mở miệng	to speak out, to pipe up
3297	9999999.00		𤯆𠰘	2	ngon miệng	tasty; with good appetite
3298	9999999.00		𡨹𠰘	2	giữ miệng	to be cautious in one's words, to hold one's tongue
3299	9999999.00		外𠰘	2	ngoài miệng	lip service
3302	9999999.00		輔音	2	phụ âm	consonant
3303	9999999.00		半輔音	3	bán phụ âm	semi-consonant
3304	9999999.00		藝輔	2	nghề phụ	side-job, sideline
3305	9999999.00		輔道	2	phụ đạo	to give extra-class help
3306	9999999.00		輔注	2	phụ chú	to annotate
3307	9999999.00		輔教	2	phụ giáo	assistant (at university)
3308	9999999.00		輔詞	2	phụ từ	adjunct (grammar)
3311	9999999.00		少婦	2	thiếu phụ	young woman
3312	9999999.00		産婦	2	sản phụ	woman in childbirth
3313	9999999.00		婦人	2	phụ nhân	woman
3322	9999999.00		黨史	2	đảng sử	party history
3323	9999999.00		經史	2	kinh sử	classics and history
3324	9999999.00		前史	2	tiền sử	prehistoric; prehistory
3328	9999999.00		天使	2	thiên sứ	angel
3329	9999999.00		特使	2	đặc sứ	special envoy, ambassador extraordinary
3335	9999999.00		鬥跢	2	đấu đá	to struggle, to attack
3337	9999999.00		𣋀北斗	3	Sao Bắc Đẩu	Big Dipper
3338	9999999.00		北斗七星	4	Bắc Đẩu thất tinh	Big Dipper
3340	9999999.00		悔惜	2	hối tiếc	to repent, to regret
3341	9999999.00		𢖵惜	2	nhớ tiếc	to think with deep regret of
3344	9999999.00		唯𠳐	2	dạ vâng	yes; all right
3347	9999999.00		相反	2	tương phản	contrast
3350	9999999.00		𥃑五果	3	Mâm ngũ quả	Five fruits dish
3352	9999999.00		籺椒	2	hạt tiêu	peppercorn
3362	9999999.00		老教	2	lão giáo	Taoism
3363	9999999.00		指教	2	chỉ giáo	to counsel, to educate
3364	9999999.00		姑教	2	cô giáo	woman teacher, schoolmistress
3365	9999999.00		教務	2	giáo vụ	educational administration
3366	9999999.00		印度教	3	ấn độ giáo	hinduism
3367	9999999.00		孔教	2	Khổng giáo	Confucianism
3368	9999999.00		教堂	2	giáo đường	palace of worship, church
3369	9999999.00		禮教	2	lễ giáo	rites, ethical behaviour
3370	9999999.00		儒教	2	nho giáo	Confucianism
3371	9999999.00		輔教	2	phụ giáo	assistant (at university)
3374	9999999.00		精明	2	tinh minh	clear
3377	9999999.00		閻王星	3	Diêm Vương Tinh	Pluto
3378	9999999.00		北斗七星	4	Bắc Đẩu thất tinh	Big Dipper
3379	9999999.00		火星	2	Hoả Tinh	Mars
3384	9999999.00		科學技術	4	khoa học kỹ thuật	science and technology
3385	9999999.00		科長	2	khoa trưởng	dean, head of a university department
3386	9999999.00		長科	2	trưởng khoa	dean, head of a university department
3392	9999999.00		茶撑	2	trà xanh	green tea
3393	9999999.00		花茶	2	hoa trà	camelia
3394	9999999.00		渃茶	2	nước trà	tea (beverage)
3395	9999999.00		房茶	2	phòng trà	tea room; tea shop
3397	9999999.00		𢢲縁	2	đệp duyên	to make a match between two people
3398	9999999.00		縁由	2	duyên do	reason, cause
3399	9999999.00		人縁	2	nhân duyên	predestined affinity
3400	9999999.00		結縁	2	kết duyên	to join in wedlock, to tie a knot
3401	9999999.00		縁数	2	duyên số	predestined fate
3402	9999999.00		求縁	2	cầu duyên	to pray for good chances in love
3410	9999999.00		助動詞	3	trợ động từ	auxiliary verb
3411	9999999.00		助理	2	trợ lý	assistant
3412	9999999.00		助手	2	trợ thủ	assistant, helper, supporter
3418	9999999.00		小熊	2	tiểu hùng	little dipper (stellar constellation)
3419	9999999.00		場小學	3	trường tiểu học	elementary school
3421	9999999.00		落後	2	lạc hậu	backward
3422	9999999.00		後裔	2	hậu duệ	descendant
3423	9999999.00		後屬地	3	hậu thuộc địa	post-colonial
3424	9999999.00		後堂	2	hậu đường	building at the back of a mansion
3425	9999999.00		最後	2	tối hậu	final, last, ultimate
3426	9999999.00		最後書	3	tối hậu thư	ultimatum
3429	9999999.00		入局	2	nhập cuộc	to be an insider, to take part in
3430	9999999.00		入學	2	nhập học	beginning of (school) term
3431	9999999.00		入景	2	nhập cảnh	entry; entrance; to enter a country; to cross a country's border
3432	9999999.00		入口	2	nhập khẩu	to import
3433	9999999.00		入會	2	nhập hội	to be admitted to an association
3434	9999999.00		入内	2	nhập nội	to introduce; to acclimatize, to naturalize
3440	9999999.00		内能	2	nội năng	internal energy
3441	9999999.00		權能	2	quyền năng	juridical power
3442	9999999.00		萬能	2	vạn năng	omnipotent
3444	9999999.00		葻花	2	bông hoa	flowers
3445	9999999.00		葻蓮	2	bông sen	lotus flower
3446	9999999.00		葻蘭	2	bông lan	orchid
3451	9999999.00		藥品	2	dược phẩm	pharmaceutical product
3452	9999999.00		東藥	2	đông dược	oriental medicine
3453	9999999.00		藥典	2	dược điển	pharmacopoeia
3454	9999999.00		藥學	2	dược học	pharmacy, pharmaceutics
3455	9999999.00		藥料	2	dược liệu	drug; medicine
3456	9999999.00		藥房	2	dược phòng	drugstore, chemist's shop
3457	9999999.00		藥士	2	dược sĩ	pharmacist, chemist
3458	9999999.00		没藥	2	một dược	myrrh
3460	9999999.00		𤯆眜	2	ngon mắt	pleasant to the eye, appealing
3461	9999999.00		𤯆𠰘	2	ngon miệng	tasty; with good appetite
3462	9999999.00		𥄬𤯆	2	ngủ ngon	to sleep well
3464	9999999.00		蹎𩄲	2	chân mây	horizon, line of horizon
3467	9999999.00		呌求	2	kêu cầu	to pray for help (from higher levels)
3468	9999999.00		呌𡗶	2	kêu trời	to implore God, to beseech God, to pray for help
3471	9999999.00		𣈖𦝄	2	bóng trăng	moon
3472	9999999.00		䬔𦝄	2	gió trăng	wind and moon; natural scenery; erotic
3475	9999999.00		吀嘲	2	xin chào	(common greeting); Good afternoon/evening!
3489	9999999.00		同音	2	đồng âm	homophone; homonym
3490	9999999.00		半音	2	bán âm	semivowel
3491	9999999.00		音樂古典	4	âm nhạc cổ điển	classical music
3492	9999999.00		觀音	2	quan âm	Quan Am, goddess of mercy
3493	9999999.00		元音	2	nguyên âm	vowel
3494	9999999.00		音節	2	âm tết	syllable
3495	9999999.00		多音節	3	đa âm tiết	polysyllabic
3496	9999999.00		發音	2	phát âm	pronunciation
3497	9999999.00		輔音	2	phụ âm	consonant
3498	9999999.00		音響	2	âm hưởng	sonority, harmony, music
3499	9999999.00		半輔音	3	bán phụ âm	semi-consonant
3508	9999999.00		題引	2	đề dẫn	introduction, preface
3509	9999999.00		論題	2	luận đề	topic, subject of discussion
3514	9999999.00		前提	2	tiền đề	premise, precondition, prerequisite
3516	9999999.00		籺椒	2	hạt tiêu	peppercorn
3517	9999999.00		籺珠	2	hạt châu	pearl
3518	9999999.00		籺𩅹	2	hạt mưa	rain drop
3519	9999999.00		籺蓮	2	hạt sen	lotus seed
3520	9999999.00		夾籺	2	giáp hạt	between-crop period
3522	9999999.00		萬一	2	vạn nhất	in the rare case of, by any chance
3523	9999999.00		萬物	2	vạn vật	all things and living beings
3524	9999999.00		萬能	2	vạn năng	omnipotent
3525	9999999.00		𠬠萬	2	một vạn	ten thousand
3529	9999999.00		製品	2	chế phẩm	finished product
3533	9999999.00		音樂古典	4	âm nhạc cổ điển	classical music
3534	9999999.00		字典	2	tự điển	dictionary (of characters)
3535	9999999.00		藥典	2	dược điển	pharmacopoeia
3537	9999999.00		絏引	2	dây dẫn	conducting wire, electric cord, power cord
3538	9999999.00		絏電	2	dây điện	electric cable, power line, current line
3545	9999999.00		唏力	2	hơi sức	physical energy, power
3546	9999999.00		壓力空氣	4	áp lực không khí	atmospheric pressure
3547	9999999.00		馬力	2	mã lực	horsepower
3551	9999999.00		家庭边内	4	gia đình bên nội	family on the paternal (father's) side
3552	9999999.00		婆内	2	bà nội	paternal grandmother
3553	9999999.00		内治	2	nội trị	home affairs, home policy; internal affairs, internal policy
3554	9999999.00		内能	2	nội năng	internal energy
3555	9999999.00		入内	2	nhập nội	to introduce; to acclimatize, to naturalize
3556	9999999.00		河内	2	Hà Nội	Hanoi
3557	9999999.00		内堂	2	nội đường	in-house, inside the house
3558	9999999.00		内在	2	nội tại	immanent, inherent, innate, intrinsic
3563	9999999.00		多値	2	đa trị	polyvalent (in chemistry)
3564	9999999.00		多音節	3	đa âm tiết	polysyllabic
3566	9999999.00		㹥猫	2	chó mèo	cats and dogs
3568	9999999.00		盤碁	2	bàn cờ	chessboard; chequered board
3570	9999999.00		出口	2	xuất khẩu	export; to export
3571	9999999.00		入口	2	nhập khẩu	to import
3572	9999999.00		海口	2	hải khẩu	river delta, estuary
3573	9999999.00		口分	2	khẩu phần	ration
3574	9999999.00		戶口	2	hộ khẩu	registered residence; population, number of inhabitants
3578	9999999.00		恩情	2	ân tình	with deep gratitude
3579	9999999.00		情恩	2	tình ân	deep feeling of gratitude
3580	9999999.00		恩人	2	ân nhân	benefactor, benefactress
3581	9999999.00		𠭤恩	2	trả ơn	to thank so. (for sth.)
3586	9999999.00		媒介	2	môi giới	agency, medium, intermediary
3587	9999999.00		媒場學	3	môi trường học	environmental sciences, ecology, mesology
3590	9999999.00		證引	2	chứng dẫn	to produce evidence, to prove
3591	9999999.00		引證	2	dẫn chứng	to cite, to quote
3594	9999999.00		音響	2	âm hưởng	sonority, harmony, music
3605	9999999.00		地勢	2	địa thế	terrain, site
3606	9999999.00		地域	2	địa vực	territory
3607	9999999.00		客地	2	khách địa	foreign land
3608	9999999.00		地中海	3	Địa Trung Hải	Mediterranean Sea, Mediterranean
3609	9999999.00		地球	2	Địa Cầu	Earth
3610	9999999.00		地理	2	địa lý	geography
3611	9999999.00		地政治	3	địa chính trị	geopolitics
3612	9999999.00		地質學	3	địa chất học	geology
3613	9999999.00		後屬地	3	hậu thuộc địa	post-colonial
3617	9999999.00		𣋀土	2	sao thổ	Saturn
3618	9999999.00		土耳其	3	Thổ Nhĩ Kỳ	Turkey
3623	9999999.00		遺址	2	di chỉ	archaeological site
3625	9999999.00		失常	2	thất thường	irregular, erratic
3626	9999999.00		失陣	2	thất trận	to loose a battle, to be defeated
3633	9999999.00		庄他	2	chẳng thà	rather, better
3638	9999999.00		杏仁	2	hạnh nhân	almond
3644	9999999.00		出口	2	xuất khẩu	export; to export
3647	9999999.00		埃及	2	Ai Cập	Egypt
3649	9999999.00		𥾘𥿗	2	sợi chỉ	thread; yarn
3654	9999999.00		夾戰	2	giáp chiến	to face each other in a battle
3655	9999999.00		夾界	2	giáp giới	to share the same border, to border
3656	9999999.00		夾籺	2	giáp hạt	between-crop period
3657	9999999.00		夾𩈘	2	giáp mặt	face to face
3658	9999999.00		接夾	2	tiếp giáp	to adjoin, to be contiguous
3661	9999999.00		漢越	2	Hán Việt	Sino-Vietnamese
3662	9999999.00		漢文	2	hán văn	classical Chinese literature
3665	9999999.00		英明	2	anh minh	sagely, wise, gifted, capable
3666	9999999.00		金英	2	kim anh	cherokee rose
3667	9999999.00		㗂英	2	tiếng anh	english (language)
3668	9999999.00		英國	2	anh quốc	United Kingdom of Great Britain and Northern Ireland, England (colloquial)
3669	9999999.00		王國英	3	vương quốc anh	Kingdom of England
3673	9999999.00		俗語	2	tục ngữ	proverb, common saying
3674	9999999.00		語系	2	ngữ hệ	family of languages
3675	9999999.00		論語	2	luận ngữ	the Analects (of Confucius)
3677	9999999.00		次二	2	thứ nhì	the second
3678	9999999.00		第二	2	đệ nhì	the second
3679	9999999.00		二元	2	nhị nguyên	dual, binary
3683	9999999.00		盒書	2	hộp thư	post office box
3685	9999999.00		嫩𥘷	2	non trẻ	young, of tender age
3687	9999999.00		𡽫滝	2	non sông	home country
3688	9999999.00		𡶀𡽫	2	núi non	mountains
3689	9999999.00		𡽫渃	2	non nước	fatherland
3693	9999999.00		決定論	3	quyết định luận	determinism
3694	9999999.00		盤論	2	bàn luận	to discuss
3695	9999999.00		論題	2	luận đề	topic, subject of discussion
3696	9999999.00		社論	2	xã luận	editorial (in a newspaper)
3697	9999999.00		論拠	2	luận cứ	foundation (of a thesis), basis of argumentation
3698	9999999.00		論語	2	luận ngữ	the Analects (of Confucius)
3700	9999999.00		葻蓮	2	bông sen	lotus flower
3701	9999999.00		籺蓮	2	hạt sen	lotus seed
3704	9999999.00		祝𢜠𢆥㵋	4	chúc mừng năm mới	happy new year!
3705	9999999.00		求祝	2	cầu chúc	to wish so. sth.
3706	9999999.00		祝書	2	chúc thư	testament, will
3710	9999999.00		𡉕島	2	hòn đảo	(small) island
3714	9999999.00		近視	2	cận thị	short-sighted, myopic
3715	9999999.00		近代	2	cận đại	modern (times)
3718	9999999.00		𤗲巾	2	tấm khăn	towel
3720	9999999.00		庯舍	2	phố xá	streets
3726	9999999.00		副詞	2	phó từ	adverb
3727	9999999.00		詞源	2	từ nguyên	etymology, word origin
3728	9999999.00		助動詞	3	trợ động từ	auxiliary verb
3729	9999999.00		輔詞	2	phụ từ	adjunct (grammar)
3736	9999999.00		必要	2	tất yếu	indispensable
3738	9999999.00		第一	2	đệ nhất	the first
3739	9999999.00		第二	2	đệ nhì	the second
3743	9999999.00		大本營	3	đại bản doanh	headquarters, head office
3744	9999999.00		大營	2	đại doanh	headquarters, head office
3745	9999999.00		本營	2	bản doanh	headquarters, head office
3746	9999999.00		營数	2	doanh số	turnover
3747	9999999.00		合營	2	hợp doanh	to share a venture, to joint-venture, to cooperate
3748	9999999.00		聯營	2	liên doanh	joint venture
3749	9999999.00		國營	2	quốc doanh	state-run, state-managed
3751	9999999.00		𣋀火	2	sao hoả	Mars
3752	9999999.00		火山	2	hoả sơn	volcano
3753	9999999.00		火星	2	Hoả Tinh	Mars
3755	9999999.00		喂推	2	ôi thôi	alas
3760	9999999.00		𧿆𡶀	2	dãy núi	chain of mountains, cordillera
3762	9999999.00		𠳐𠳒	2	vâng lời	to obey, to comply with
3763	9999999.00		唯𠳐	2	dạ vâng	yes; all right
3773	9999999.00		係数	2	hệ số	coefficient, factor
3776	9999999.00		語系	2	ngữ hệ	family of languages
3779	9999999.00		警衛	2	cảnh vệ	guard, security guard, watchman
3780	9999999.00		民衛	2	dân vệ	The people's self-defence corps
3781	9999999.00		防衛	2	phòng vệ	to defend, to protect; defence
3783	9999999.00		碎伵	2	tôi tớ	subordinate, subject
3786	9999999.00		魚場	2	ngư trường	fishing grounds
3787	9999999.00		魚翁	2	ngư ông	fisherman
3790	9999999.00		執政	2	chấp chính	to seize power, to assume power
